Title,Date,Location,Text,URL,Tag
In Fahrzeug eingebrochen,03.02.2025,"Blankenfelde-Mahlow, Mahlow, Teltow-Fläming","Die Polizei ist am Sonntagmittag über einen Einbruch in einen Kleintransporter informiert worden. Unbekannte Täter verschafften sich auf bislang unbekannte Art und Weise Zugang zu dem Fahrzeug und entwendeten diverse Werkzeuge.
Nach derzeitigen Erkenntnissen hat sich die Tat zwischen Freitag, 31.01.2025, und Sonntag, 02.02.2025, ereignet. Das Fahrzeug war auf einem Betriebsgelände abgestellt. Es entstand ein Schaden von rund 1000 Euro. Polizeibeamte begaben sich vor Ort, dokumentierten den Tatort und nahmen eine Strafanzeige auf.
Sonntag, 02.02.2025, 12:30 Uhr",https://polizei.brandenburg.de/pressemeldung/in-fahrzeug-eingebrochen/5410234,None
Einbruch in Keller,03.02.2025,"Ludwigsfelde, Ortslage, Teltow-Fläming","Am Sonntagnachmittag wurde der Polizei ein Einbruch in einen Keller eines Mehrfamilienhauses in Ludwigsfelde gemeldet. Unbekannte Täter verschafften sich gewaltsam Zutritt zum Abteil und entwendeten Motorradschutzkleidung.
Es entstand ein Schaden von geschätzt etwa 1000 Euro. Durch die eingesetzten Beamten wurde der Tatort dokumentiert und eine entsprechende Strafanzeige gefertigt.
Sonntag, 02.02.2025, 14:30 Uhr",https://polizei.brandenburg.de/pressemeldung/einbruch-in-keller/5410233,None
Einbruch in Einfamilienhaus,03.02.2025,"Kleinmachnow, Potsdam-Mittelmark","Am Sonntagabend ist der Polizei ein Einbruch in ein Einfamilienhaus in Kleinmachnow gemeldet worden. Nach derzeitigem Kenntnisstand verschafften sich der oder die Täter über ein Fenster Zugang zum Gebäude und durchsuchten im Inneren diverse Zimmer und Schränke.
Nach ersten Erkenntnissen wurden unter anderem Bargeld und Schmuck gestohlen. Polizeibeamte begaben sich zum Tatort und nahmen eine Strafanzeige auf. Einsatzkräfte der Kriminaltechnik kamen ebenfalls vor Ort, um Spuren zu sichern. Die weiteren Ermittlungen zum Sachverhalt führt die Kriminalpolizei.
Tatzeit: Samstag, 01.02.2025, 18:00 Uhr, bis Sonntag, 02.02.2025, 19:30 Uhr",https://polizei.brandenburg.de/pressemeldung/einbruch-in-einfamilienhaus/5410143,None
Einbruch in Keller,03.02.2025,"Bornstedt, Potsdam","In der Zeit zwischen Freitag und Sonntag drangen ein oder mehrere unbekannte Täter in den Kellerbereich eines Mehrfamilienhauses im Potsdamer Stadtteil Bornstedt ein. Dort wurde versucht, ein Kellerabteil mit einem Werkzeug zu öffnen, dies misslang jedoch.
Es entstand allerdings ein Sachschaden von etwa 100 Euro. Beamte der Polizeiinspektion Potsdam suchten den Tatort auf und sicherten Spuren. Eine Strafanzeige wurde aufgenommen. Die Kriminalpolizei führt die weiteren Ermittlungen.
Tatzeit: Freitag, 31.01.2025, bis Sonntag, 02.02.2025, 17:18 Uhr",https://polizei.brandenburg.de/pressemeldung/einbruch-in-keller/5410035,None
Polizei stellt Graffitischmierer,02.02.2025,"Nauen, Stadtgebiet, Havelland","Samstagnacht wurden mehrere Personen im Stadtgebiet Nauen beobachtet, wie diese eine Wand hinter einer Bushaltestelle mit Farbe beschmierten. Durch den Melder, sowie die eingesetzten Polizeibeamten, konnte schließlich ein junger Mann im näheren Umfeld des Tatortes gestellt und bekannt gemacht werden.
Weil sich die Hinweise auf seine Beteiligung an der Tag verdichteten, wurde gegen diesen nun e
in Strafverfahren wegen Sachbeschädigung eingeleitet. Der Schriftzug in einer Größe von ca. einem mal sieben Metern verursachte einen erheblichen Sachschaden.",https://polizei.brandenburg.de/pressemeldung/polizei-stellt-graffitischmierer/5410633,None
Motorrad entwendet und wieder aufgefunden,02.02.2025,"Zanderstraße, Brandenburg an der Havel","Am Samstagmorgen wurde der Polizei ein Motorraddiebstahl gemeldet. Nach ersten Erkenntnissen stellte der Geschädigte sein Motorrad in der Zanderstraße am Straßenrand ab. Zeugen meldeten dann im Verlauf des Tages, dass sie ein Fahrzeug in der Brandenburger Niederhavel festgestellt haben.
Am Einsatzort kam die Feuerwehr zum Einsatz, die das Motorrad aus der Havel bergen konnte. Nach dem Abschluss der polizeilichen Maßnahmen konnte es an den Geschädigten zurückgegeben werden. Wie und durch wen das Motorrad in  die Havel gefahren wurde ist nun Gegenstand der kriminalpolizeilichen
Ermittlungen. Zur Schadenshöhe liegen keine Angaben vor.",https://polizei.brandenburg.de/pressemeldung/motorrad-entwendet-und-wieder-aufgefunde/5410346,None
Diebstahl eines PKW-Anhängers,02.02.2025,"Am Neuendorfer Sand, Brandenburg an der Havel",Der Polizei wurde der Diebstahl eines Pkw-Anhängers gemeldet. Diesen stellte der Geschädigte zuvor an einem Garagenkomplex ab. Am Samstagmorgen bemerkte er die Entwendung. Die Kriminalpolizei übernimmt die weiteren Ermittlungen in dem vorliegenden Fall.,https://polizei.brandenburg.de/pressemeldung/diebstahl-eines-pkw-anhaengers/5410306,None
Jugendgruppe übt Gewalt aus,02.02.2025,"Hohenstücken, Brandenburg an der Havel",Eine Zeugin informierte die Polizei über eine streitende Gruppe Jugendlicher. Im Verlauf dieser Streitigkeit wurde eine Person durch mehrere Jugendliche mit Faustschlägen und Tritten körperlich angegriffen und dabei u.a. im Gesicht verletzt. Die Polizei konnte die Personalien der beteiligten Personen aufnehmen und übergab diese nach Abschluss der Maßnahmen an die Erziehungsberechtigten. Die Verletzungen des Geschädigten wurden zunächst ambulant durch hinzugezogene Rettungskräfte versorgt. Anschließend wurde er in ein Krankenhaus gebracht. Die weiteren Ermittlungen werden nun durch die zuständige Kriminalpolizei geführt.,https://polizei.brandenburg.de/pressemeldung/jugendgruppe-uebt-gewalt-aus/5410298,None
Sachbeschädigungen,02.02.2025,"Nord, Willi-Sänger-Straße, Brandenburg an der Havel","Über den Notruf der Polizei teilte ein Anrufer mit, dass drei Jugendliche Verkehrszeichen im Stadtgebiet Nord zerstören. Die Beamten konnten zwei aus ihrer Verankerung gerissenen Verkehrszeichen
feststellen. Anhand der guten Personenbeschreibung konnten die Beamten zwei der drei Beschuldigten in der Nähe zum Tatort feststellen. Es handelt sich dabei um zwei minderjährige Personen, welche im Anschluss an ihre Erziehungsberechtigen übergeben wurden. Im weiteren Verlauf der Nacht meldete sich auch die dritte Person bei der Polizei und gab seine Tatbeteiligung zu. Auch dieser wurde nach Abschluss der polizeilichen Maßnahmen an seine Erziehungsberechtigten übergeben. Die aufgenommene Strafanzeige
wird nun durch die Kriminalpolizei bearbeitet. Zur Schadenshöhe liegen keine Angaben vor.",https://polizei.brandenburg.de/pressemeldung/sachbeschaedigungen/5410269,None
Einbruch in Einfamilienhaus,02.02.2025,"Michendorf, OT Wilhelmshorst, Potsdam-Mittelmark","In der Nacht von Samstag auf Sonntag wurde die Polizei zu einem Einbruch in ein Einfamilienhaus in Wilhelmshorst gerufen. Unbekannte Täter nutzten die Abwesenheit des Eigentümers, um die Terrassentür aufzuhebeln und die Räumlichkeiten zu durchsuchen. Die Täter erbeuteten einige
Wertgegenstände aus dem Haus. Zur Spurensicherung kam die Kriminaltechnik zum Einsatz. Die weiteren Ermittlungen zum Sachverhalt
führt die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-einfamilienhaus/5410256,None
Mutmaßliche Fahrraddiebe gestellt,02.02.2025,"Drewitz, Konrad-Wolf-Allee, Potsdam","Durch den Melder wurde via Notruf bekannt, dass drei männliche Jugendliche ein nicht angeschlossenes Fahrrad aus dem Innenhof entwenden wollten. Als der Melder die Personen ansprach, ließen sie von dem Fahrrad ab und entfernten sich fußläufig.
Im Zuge der Ermittlungen am Tatort konnten die Beschuldigten im Nahbereich angetroffen werden. Sie wurden ihren Eltern übergeben, eine Strafanzeige wegen Diebstahl wurde aufgenommen.
Sonntag, 02.02.2025, 02:30 Uhr",https://polizei.brandenburg.de/pressemeldung/mutmassliche-fahrraddiebe-gestellt/5409842,None
Einbrecher in Babelsberg unterwegs,02.02.2025,"Babelsberg Nord, Potsdam","Durch die Geschädigten wurde via Notruf mitgeteilt, dass sich unbekannte Täter jeweils durch Aufhebeln der Terrassentüren Zutritt zu zwei Häusern verschafft haben. Dort durchwühlten sie die Räumlichkeiten nach wertintensiven Gegenständen und entwendeten einige Gegenstände aus dem Haus.
Beamte der Kriminaltechnik sicherten an beiden Tatorten weitreichende Spuren. Die anstehenden Ermittlungen übernimmt die Kriminalpolizei.
Samstag, 01.02.2025, 08:30 Uhr - Samstag, 01.02.2025, 20:00 Uhr",https://polizei.brandenburg.de/pressemeldung/einbrecher-in-babelsberg-unterwegs/5409829,None
Parfümdieb in Haft,02.02.2025,"Historische Innenstadt, Brandenburger Straße, Potsdam","Durch den Ladendetekiv wurde beobachtet, wie der 32-jährige Beschuldigte Parfüm im Wert von knapp 2.000 Euro entwendete. Bei der anschließenden Durchsuchung des Beschuldigten wurde durch die alarmierten Polizeibeamten ein griffbereites Messer aufgefunden. Zudem wurde bekannt, dass sich der Beschuldigte unerlaubt in Deutschland aufhält.
Nach Rücksprache mit der Staatsanwaltschaft Potsdam wurde der Beschuldigte vorläufig festgenommen. Durch die Kriminalpolizei wurden sodann diverse Vernehmungen durchgeführt und die Videoaufzeichnungen ausgewertet. Ein Richter erließ einen Haftbefehl, so dass der Beschuldigte einer Justizvollzugsanstalt zugeführt werden konnte.
Freitag, 31.01.2025, 18:10 Uhr",https://polizei.brandenburg.de/pressemeldung/parfuemdieb-in-haft/5409821,None
Fahndungserfolg,02.02.2025,"Wünsdorf, Teltow-Fläming","Am Samstagnachmittag erhielt das Polizeirevier Zossen durch den Geschädigten eines Fahrraddiebstahls den Hinweis, dass sich das entwendete Fahrrad in Wünsdorf befinden könnte.
Das Fahrrad war durch unbekannte Täter in der vergangenen Woche im Berliner Stadtgebiet gestohlen worden und mit einem Ortungsgerät versehen, welches nun den Standort anzeigte.
Als die Beamten den Ort kontrollierten, stellten sie einen Anhänger fest, auf welchem sich das entwendete Fahrrad und ein weiteres befanden. Der ebenfalls anwesende Halter des Anhängers räumte ein, die Fahrräder ohne Herkunftsnachweis angekauft zu haben. Gegen ihn wird wegen des Verdachts der Hehlerei ermittelt.
Dem Geschädigten des Fahrraddiebstahls konnte sein Fahrrad noch vor Ort übergeben werden, das andere wurde sichergestellt. Durch Beamte der Kriminalpolizei werden die weiteren Ermittlung durchgeführt.
Samstag, 01.02.2025, 15:20 Uhr",https://polizei.brandenburg.de/pressemeldung/fahndungserfolg/5409762,None
Besonders schwerer Fall des Diebstahls von Außenbordmotor,02.02.2025,"Schwielowsee, OT Petzow, Potsdam-Mittelmark","In der unten stehenden Tatzeit wurde das Gelände eines Bootscharters in der Ortslage Petzow widerrechtlich nach Herunterdrücken des Maschendrahtzaunes betreten. Auf dem Gelände wurde ein Sportmotorboot angegriffen und die Persenning geöffnet.
Es wurden die Sicherungsbolzen des 60-PS- Außenbordmotor gelöst, die Kraftstoffleitung durchtrennt und der Motor demontiert und entwendet. Es entstand ein Sachschaden von ca. 5000 Euro.
30.01.2025, 18:00 Uhr - 31.01.2025, 06:00 Uhr",https://polizei.brandenburg.de/pressemeldung/besonders-schwerer-fall-des-diebstahls-v/5409754,None
In gewerbliche Einrichtung eingebrochen,18.03.2025,"Ludwigsfelde, Genshagen, Teltow-Fläming","Am Montagmorgen wurde der Polizei ein Einbruch in eine gewerbliche Einrichtung gemeldet. Bislang unbekannte Täter verschafften sich gewaltsam Zutritt zum Gelände und drangen im weiteren Verlauf in das Objekt ein.
Aus dem Inneren wurden Werkzeuge entwendet. Der Gesamtschaden wird auf ca. 10.000 Euro beziffert. Durch die eingesetzten Beamten wurden Spuren gesichert, der Tatort dokumentiert und entsprechende Strafanzeige gefertigt.
Montag, 17.03.2025, 07:16 Uhr",https://polizei.brandenburg.de/pressemeldung/in-gewerbliche-einrichtung-eingebrochen/5505359,None
Diebstahl von Baustelle,18.03.2025,"Schöneiche, Ortslage, Teltow-Fläming","Am Montagmorgen wurde der Polizei ein Diebstahl gemeldet. Auf einer Baustelle bei Schöneiche entwendeten unbekannte Täter ein Strom-Aggregat. Sie verschafften sich zuvor gewaltsam Zugang zu einer LKW-Ladefläche, wo sie das Gerät anschließend an sich nahmen.
Der Schaden wird auf ca. 20.000 Euro geschätzt. Polizeibeamte begaben sich vor Ort, sicherten Spuren und dokumentierten den Tatort. Eine Strafanzeige wurde aufgenommen.
Montag, 17.03.2025, 07:30 Uhr",https://polizei.brandenburg.de/pressemeldung/diebstahl-von-baustelle/5505356,None
Schloss und Statue beschmiert,17.03.2025,"Brandenburger Vorstadt, Geschwister-Scholl-Straße, Schloss Charlottenhof, Potsdam","Durch Mitarbeiter der Stiftung Preußische Schlösser und Gärten wurden der Polizei am Sonntagmorgen Sachbeschädigungen durch Farbschmierereien mitgeteilt. Bislang unbekannte Täter haben am vergangenen Wochenende Wände, Türen und eine Statur am Schloss Charlottenhof mit gelber und silberner Farbe besprüht. Es handelte sich dabei um sechs große und diverse kleinere unleserliche Schmierereien, aus denen jedoch kein politisch motivierter Hintergrund erkannt werden konnte.
Die Polizei hat eine Strafanzeige aufgenommen und Spuren gesichert und eine Sprühdose sichergestellt. Der Eigentümer kümmerte sich um die Entfernung der Schmierereien.",https://polizei.brandenburg.de/pressemeldung/schloss-und-statue-beschmiert/5504072,None
Mann in psychischen Ausnahmezustand sprüht Pfefferspray,17.03.2025,"Waldstadt II, Saarmunder Straße, Potsdam","Zeugen meldeten der Polizei am frühen Sonntagmorgen einen Mann, der in der Heinrich-Mann-Allee Pfefferspray auf zwei Personen gesprüht haben soll. Dabei wurden die beiden Männer (24, 70) leicht verletzt und wenig später von Rettungskräften ambulant behandelt. Nach Erkenntnissen und Hinweisen über den Tatverdächtigen, wurde dieser daraufhin an seiner Wohnanschrift aufgesucht. Dort war dieser dabei, offenbar in einem psychischen Ausnahmezustand befindlich Gegenstände aus seinem Fenster zu werfen. Als die Beamten die Wohnung des Tatverdächtigen betraten, bewarf er auch auf sie mit Gegenständen und versuchte dann ins Bad zu flüchten. Er konnte dann mit einfacher körperlicher Gewalt zu Boden gebracht und fixiert werden. Dabei wurde niemand verletzt.
Der 39-jährige Mann wurde dann zur Verhinderung weiterer Straftaten ins Gewahrsam der Polizei Potsdam gebracht und nach richterlicher Entscheidung am heutigen Tag dem sozialpsychiatrischen Dienst vorgestellt. Dieser verfügte sodann die Einweisung in einer Fachklinik. Die Polizei hat nun Ermittlungen wegen gefährlicher Körperverletzung und Bedrohung eingeleitet.",https://polizei.brandenburg.de/pressemeldung/mann-in-psychischen-ausnahmezustand-spru/5504071,None
Geschwindigkeitsmessgerät zerstört,17.03.2025,"Bundesstraße 5, Frisack Az. Haage, Havelland","Die Polizei war am frühen Sonntagmorgen auf der Bundesstraße 5, unweit des Abzweigs Haage im Einsatz. Dort wurde, durch bislang unbekannte Täter ein stationärer Blitzer des Landkreises Havelland unweit des Abzweigs Haage beschädigt. Offensichtlich wurde das Messgerät durch äußere Krafteinwirkung mittels einem Gegenstand beschädigt. Zusätzlich haben die Täter den dazugehörigen Schaltschrank aufgebrochen, an der Technik manipuliert sowie Kabel herausgerissen.
Die Polizei hat Spuren gesichert erste Ermittlungen im Umfeld durchgeführt und Strafanzeige aufgenommen. Der Sachschaden beträgt wohl mehrere Tausend Euro.",https://polizei.brandenburg.de/pressemeldung/geschwindigkeitsmessgeraet-zerstoert/5504068,None
Einbruch in ein Einfamilienhaus,17.03.2025,"Dallgow-Döberitz, Havelland","In der Woche von Freitag, 07.03.2025, bis Sonntag, 16.03.2025, drangen unbekannte Täter durch das Einschlagen eines Fensters in ein Einfamilienhaus in Dallgow-Döberitz ein. Im gesamten Haus wurden Schränke und Schubladen durchwühlt.
Nachdem die Täter Schmuck und Bargeld eingesteckt hatten, entfernten sie sich in unbekannte Richtung. Der entstandene Schaden wird auf etwa 2000 Euro geschätzt. Durch die Kriminalpolizei konnten Spuren am Tatort gesichert werden. Die Polizei hat die Ermittlungen aufgenommen.
Tatzeit: Freitag, 07.03.2025, 14:00 Uhr bis Sonntag, 16.03.2025, 23:00 Uhr",https://polizei.brandenburg.de/pressemeldung/einbruch-in-ein-einfamilienhaus/5503948,None
Dieseldiebstahl,17.03.2025,"Calau, Oberspreewald-Lausitz","Firmenmitarbeiter bemerkten Montag gegen 10:45 Uhr den Diebstahl von Diesel an einer Baumaschine an der Gosdaer Straße. Unbekannte entwendeten nach erster Schätzung etwa 500 Liter Diesel. Der Schaden ist vierstellig. Die Polizei sicherte die Spuren, die Ermittlungen dauern an.",https://polizei.brandenburg.de/pressemeldung/dieseldiebstahl/5503907,None
In Rohbau eingebrochen,17.03.2025,"Schwarzheide, Oberspreewald-Lausitz",Die Polizei wurde Montagfrüh zur Naundorfer Straße gerufen. Unbekannte Täter drangen gewaltsam in einen dortigen Rohbau ein und entwendeten nach erster Kenntnis Elektrogeräte. Die Polizei konnte das Spurenaufkommen sichern. Die Höhe des entstandenen Schadens ist Teil derzeitiger Ermittlungen.,https://polizei.brandenburg.de/pressemeldung/in-rohbau-eingebrochen/5503878,None
PKW aufgebrochen,17.03.2025,"Lübbenau, Oberspreewald-Lausitz","Der Polizei wurden Montagmorgen gleich zwei PKW-Einbrüche in
Lübbenau
gemeldet. Unbekannte brachen einen PKW OPEL in der August-Bebel-Straße, sowie einen PKW RENAULT in der Geschwister-Scholl-Straße auf und entwendeten in beiden Fällen Werkzeug im Gesamtwert von mehreren tausend Euro. Die eingesetzten Beamten sicherten Spuren.",https://polizei.brandenburg.de/pressemeldung/pkw-aufgebrochen/5503867,None
