Title,Date,Location,Text,URL,RightWingRelated,KeywordMatch,OffenceType,Action,PossibleMotive
Einbruch in Keller,09.04.2025,"Ludwigsfelde, Potsdamer Straße, Teltow-Fläming","Am späten Dienstagnachmittag wurde der Polizei der Einbruch in den Keller eines Mehrfamilienhauses gemeldet. Unbekannte Täter drangen gewaltsam in die Kellerräumlichkeit ein und entwendeten dort ein Fahrrad.
Der Schaden wird auf rund 1200 Euro beziffert.
Durch die eingesetzten Beamten wurde Strafanzeige aufgenommen.
Dienstag, 08.04.2025, 17:30 Uhr",https://polizei.brandenburg.de/pressemeldung/einbruch-in-keller/5557090,False,,[],[],[]
E-Bikes aus Garagen gestohlen ​​​​​,08.04.2025,"Werder (Havel), Plötzin / Schwielowsee, Ferch, Potsdam-Mittelmark","Der Geschädigte informierte die Polizei am Montagmorgen über einen Einbruch in seine Garage im Ortsteil Plötzin. Wie sich bei der Anzeigenaufnahme herausstellte, schoben die bislang unbekannten Täter das Garagentor auf und entwendeten das angeschlossene E-Bike aus der Garage. Am Tatort wurde durch die Polizei eine Spurensuche durchgeführt. Das E-Bike wurde zur Fahndung ausgeschrieben. Der Schaden beläuft sich auf ca. 6.000 Euro. Eine Anzeige wurde aufgenommen.
Auch aus Ferch meldete sich am Sonntagmorgen eine Geschädigte. Diese vermisste ebenfalls ein E-Bike, welches sie zuvor in ihrer Garage abgestellt hatte. Dort drangen die Täter über die unverschlossene Garagentür ins Objekt ein und entwendeten das über 2.300 Euro teure Bike. Auch hier haben die Polizisten eine Strafanzeige aufgenommen, nach Spuren gesucht und das Fahrrad zur Fahndung ausgeschrieben.",https://polizei.brandenburg.de/pressemeldung/e-bikes-aus-garagen-gestohlen-/5555397,False,,[],[],[]
Unbekannter zersticht Autoreifen,08.04.2025,"Babelsberg Süd, Friedrich-Engels-Straße, Potsdam","Der Polizei wurden am Montagmorgen gemeldet, dass ein Mann die hinteren Reifen an einem Ford Fiesta zersticht. Ein Zeuge hatte dies zuvor beobachtet und die Beamten alarmiert. Vor Ort konnten die Polizisten lediglich die beiden zerstochenen Reifen feststellen. Eine unmittelbar eingeleitete Nahbereichsfahndung führte nicht zur Ergreifung eines Tatverdächtigen. Die Reifen wurden augenscheinlich mit einem Messer oder ähnlichem beschädigt. Die Polizei führte am Fahrzeug eine Spurensicherung durch und fertigte eine Strafanzeige wegen Sachbeschädigung. Der Sachschaden wurde auf etwa 100 Euro geschätzt.",https://polizei.brandenburg.de/pressemeldung/unbekannter-zersticht-autoreifen/5555387,False,,[],[],[]
Beim Einkaufen beklaut,08.04.2025,"Wustermark, OT Elstal, Zentrum, Havelland","Eine 80-jährige Seniorin begab sich am Montagvormittag zum Einkaufen in eine Supermarktfiliale im Zentrum von Elstal. Während sie im Einkauf vertieft und abgelenkt war, nutzten zwei bislang unbekannte männliche Täter die Gelegenheit und entwendeten die Geldbörse der Seniorin aus ihrer Tasche. Es entstand ein Schaden von ca. 500 Euro. Die Polizeibeamten nahmen eine Strafanzeige auf.",https://polizei.brandenburg.de/pressemeldung/beim-einkaufen-beklaut/5555383,False,,[],[],[]
BMW gestohlen,08.04.2025,"Dallgow- Döberitz, Mittelstraße, Havelland","Montagvormittag erstattete der 59-jährige Nutzer eines BMW in der Polizeiinspektion Havelland eine Anzeige. Dieser parkte das Fahrzeug am Sonntagabend im öffentlichen Straßenverkehr und begab sich anschließend zu seiner Wohnanschrift. Als er dann am darauffolgenden Tag zum Abstellort zurückkehrte, stellte dieser fest, dass unbekannte Täter den 5er BMW in der Zwischenzeit entwendet haben. Es entstand ein Schaden in Höhe von ca. 65.000 Euro. Das Fahrzeug wurde zur Fahndung ausgeschrieben.",https://polizei.brandenburg.de/pressemeldung/bmw-gestohlen/5555378,False,,[],[],[]
In Gewahrsam genommen,08.04.2025,"Frankfurt (Oder), Frankfurt (Oder)","Im Eingangsbereich eines Mehrfamilienhauses in der Dr.-Salvador-Allende-Höhe forderte in den Abendstunden des 07.04.2025 eine Frau einen 31-jährigen Mann, der gegen die Fahrstuhltür schlug, auf, dies zu unterlassen. Der 31-Jährige soll daraufhin die Frau gegen die geschlossene Fahrstuhltür gedrückt haben. Als eine Begleiterin der Frau Helfen wollte, spuckte der 31-Jährige diese an, bevor er in den Fahrstuhl stieg und damit in eines der darüberliegenden Stockwerke fuhr.
Polizisten, die von den Frauen hinzugerufen wurden, machten den 31-Jährigen im Haus ausfindig, erhoben dessen Personalien, und erteilten ihm einen Platzverweis. Bei der Überprüfung des 31-Jährigen fanden die Beamten ein Einhandmesser auf, das sie sicherstellten.
Gegen 21:00 Uhr mussten Polizisten an gleicher Stelle eine Anzeige nach einer begangenen Körperverletzung aufnehmen. Ein 43-Jähriger soll nach ersten Erkenntnissen von dem selben 31-Jährigen verletzt worden sein. Als der Tatverdächtige wenig später im Haus von den Polizisten angetroffen wurde, nahmen die Beamten ihn in Gewahrsam. Die Kriminalpolizei hat Ermittlungen zum vorwurf der Körperverletzung, zur Bedrohung und zum Verstoß gegen das Waffengesetz aufgenommen.",https://polizei.brandenburg.de/pressemeldung/in-gewahrsam-genommen-/5555183,False,,[],[],[]
Betrüger machten Kasse,08.04.2025,"Woltersdorf, Oder-Spree","Wieder einmal ist es Betrügern gelungen, an das Geld einer älteren Mitbürgerin zu kommen. Ein Mann hatte die Rentnerin angerufen und sich als Polizist „Markus Hildebrand“ ausgegeben. Dann kam die Geschichte von den Einbrechern, die das Haus der Frau ausgespäht hätten und dabei beobachtet worden seien. Jetzt wollen man denen eine Falle stellen und bräuchte dazu das Bargeld und den Schmuck der Angerufenen…
Als die Frau sich weigerte, auf ein solches Telefonat hin zu reagieren, setzte der angebliche Polizist sie derart unter Druck, dass sie letztlich doch einwilligte. So gab er ihr zu verstehen, dass sie sich strafbar machen würde und die Konsequenzen für die Behinderung eines Ermittlungsverfahrens zu tragen hätte.
Jetzt müssen echte Polizisten herausbekommen, wer sich derart an ihr bereicherte.",https://polizei.brandenburg.de/pressemeldung/betrueger-machten-kasse/5555181,False,,[],[],[]
Rettungskräfte angegangen und Polizisten beleidigt,08.04.2025,"Woltersdorf, Oder-Spree","Am 07.04.2025 wollten sich Rettungskräfte gegen 21:30 Uhr eines Mannes annehmen, der offensichtlich volltrunken auf Höhe des Feuerwehrgerätehauses in der Berliner Straße gestürzt war. Dabei hatte sich der 69-Jährige auch Verletzungen zugezogen. Doch erwies sich der Patient als undankbarer Geist. Er beschimpfte die Retter, ging sie tätlich an und verletzte dabei sogar einen von ihnen. Zwischenzeitlich alarmierte Polizisten mussten sich ebenfalls Einiges an Beleidigungen anhören. Man brachte den Wütenden letztlich in ein Krankenhaus, wo er unter ärztlicher Beobachtung seinen Rausch ausschlafen konnte. Um eine Anzeige wegen Körperverletzung und Beleidigung kam der Deutsche trotzdem nicht herum.",https://polizei.brandenburg.de/pressemeldung/rettungskraefte-angegangen-und-poliziste/5555180,False,,[],[],[]
Betrüger blitzten ab,08.04.2025,"Rehfelde, Märkisch-Oderland","Am Nachmittag des 07.04.2025 wandte sich eine Frau an die Polizei, um einen ominösen Anruf zu schildern. Am anderen Ende der Leitung waren angebliche Polizisten gewesen, die gemeint hätten, dass in unmittelbarer Nähe zwei Frauen überfallen worden seien und sie nun wissen müssten, ob denn auch bei ihr etwas zu holen gewesen wäre. Wenn ja, müsse man die Sicherheit ihres Hauses prüfen. Weiter kamen die Betrüger (und um nichts anderes hatte es sich gehandelt) aber nicht. Die Angerufene erwies sich als wohl informiert über derartige Machenschaften und ließ sich auf nichts ein. Damit war das Gespräch dann auch beendet.",https://polizei.brandenburg.de/pressemeldung/betrueger-blitzten-ab/5555168,False,,[],[],[]
Mit Unterstützung des Polizeihubschraubers …,08.04.2025,"Altlandsberg, Märkisch-Oderland","…konnte ein zunächst geflüchteter Tatverdächtiger in der zurückliegenden Nacht gestellt werden.
Zuvor trafen Polizisten im Rahmen ihrer Streifentätigkeit am 07.04.2025 kurz nach 23:00 Uhr in der Seestraße auf zwei Männer, die bei einem LKW mit Anhänger standen und beim Erblicken der Beamten sofort flüchteten. Einen der Männer konnten die Beamten sofort stellen. Der zweite flüchtete ins Unterholz.
Mit Unterstützungskräften und dem Polizeihubschrauber konnte der zweite geflüchtete zweite Täter wenig später ebenfalls vorläufig festgenommen werden.
Die Überprüfung des LKW Iveco und des daran befindlichen Anhängers führten zu der Erkenntnis, dass der Anhänger nach einer Diebstahlshandlung im Landkreis Oberhavel zur Fahndung ausgeschrieben war. Zum Zeitpunkt des Diebstahls befand sich auf dem Anhänger ein gelber Radlader.
Jetzt befand sich auf dem Anhänger ein Mini-Bagger vom Hersteller Caterpillar.
Im Tagesverlauf wurde bekannt, dass der Bagger von einer
Baustelle in der Wartenberger Straße in Ahrensfelde entwendet wurde.
An dem LKW Iveco befanden sich polnischen Kennzeichen, die nicht für dieses Fahrzeug ausgegeben waren. Angesichts dessen begründet sich neben dem Anfangsverdacht der Hehlerei bezogen auf den Anhänger auch der Vorwurf des Diebstahls bezogen auf den Mini-Bagger sowie Kennzeichenmissbrauchs und des Verstoßes gegen das Pflichtversicherungsgesetz bezogen auf den LKW Iveco.
Bei den Tatverdächtigen handelt es sich um einen 36-jährigen montenegrinischen Staatsangehörigen und einen 31-jährigen Mann aus Bosnien-Herzegowina. Letztgenannter ist wegen gleichartiger Delikte auch schon in den polizeilichen Auskunftssystemen erfasst.
Die Kriminalpolizei vernimmt die Tatverdächtigen um zu klären, wo der Radlader geblieben ist, der zusammen mit dem Anhänger gestohlen wurde.
Anschließend wird die Justiz darüber entscheiden, welche Konsequenzen die beiden Tatverdächtigen zu erwarten haben.",https://polizei.brandenburg.de/pressemeldung/mit-unterstuetzung-des-polizeihubschraub/5555156,False,,[],[],[]
Kleinbagger gestohlen,08.04.2025,"Ahrensfelde, Barnim","Wie der Polizei am Morgen des 08.04.2025 angezeigt wurde, haben noch Unbekannte von einer Baustelle in der Wartenberger Straße einen Kleinbagger gestohlen. Der gestohlende Bagger ist noch in der Nacht zum 08.04.2025 bei einer Kontrolle der Polizei in Altlandsberg wieder aufgefunden worden. Lesen Sie hierzu auch die entsprechende Pressemeldung in dieser Pressemitteilung.",https://polizei.brandenburg.de/pressemeldung/kleinbagger-gestohlen/5555155,False,,[],[],[]
Beim Einbruch erwischt,08.04.2025,"Schraden, Elsterwerda, Hohenleipisch, Elbe-Elster","Dienstagmorgen nahm ein aufmerksamer Anwohner der Tettauer Straße in
Schraden
um 04:40 Uhr einen gegenwärtigen Einbruch in ein MERCEDES Firmenfahrzeug wahr. Ein Unbekannter schlug die Scheibe des „Sprinters“ ein, entwendete in weiterer Folge Werkzeug aus der Ladefläche und verließ die Örtlichkeit mit einem unbekannten Kleinwagen. Im Rahmen der eingeleiteten Ermittlungen wurde der Sachschaden auf etwa 5.000 Euro geschätzt. Ähnliche Sachverhalte fanden in der Gordener Straße in
Hohenleipisch
und in der Saathainer Straße in
Elsterwerda
statt. Auch hier wurden ein weiterer ‚Sprinter‘ und ein IVECO durch Unbekannte aufgebrochen und Werkzeug entwendet. Die eingesetzten Beamten konnten in allen Fällen mehrere Spuren auffinden und sichern.",https://polizei.brandenburg.de/pressemeldung/beim-einbruch-erwischt/5554836,False,,[],[],[]
"Ohne Fahrerlaubnis, aber Drogenverdacht",08.04.2025,"Neupetershain, Oberspreewald-Lausitz","Polizisten kontrollierten am Montag gegen 17:30 Uhr die Fahrerin eines PKW OPEL in der Spremberger Straße. Vor Ort stellte sich heraus, dass die Fahrerin nicht im Besitz einer gültigen Fahrerlaubnis ist. Dafür reagierte ein Drogentest bei der 36-Jährigen positiv auf die Stoffgruppen der Amphetamine/Metamphetamine. Veranlassung einer Blutprobe, Untersagung der Weiterfahrt und Fertigung mehrerer Anzeigen waren die Folge. Da es nicht
der erste Vorfall dieser Art war, stellten die Beamten die Fahrzeugschlüssel des ‚Agila‘ sicher.",https://polizei.brandenburg.de/pressemeldung/ohne-fahrerlaubnis-aber-drogenverdacht/5554827,False,,[],[],[]
Spendenautomat aufgebrochen,08.04.2025,"Kleinkoschen, Oberspreewald-Lausitz","Ein Zeuge meldete Montagmittag einen aufgebrochenen Spendenautomaten in der Alten Sornoer Straße. Unbekannte versuchten offenbar die im Automaten befindliche Geldkassette gewaltsam zu entwenden. Gelungen ist das zwar nicht, allerdings hinterließen die Täter einen Schaden von 1.000 Euro. Die Polizei leitete entsprechende Ermittlungen ein.",https://polizei.brandenburg.de/pressemeldung/spendenautomat-aufgebrochen/5554816,False,,[],[],[]
RENAULT gestohlen,08.04.2025,"Schönefeld, Dahme-Spreewald","Montagabend wurde der Polizei mitgeteilt, dass Diebe einen an der Hans-Grade-Allee abgestellten PKW RENAULT gestohlen hatten. Die Polizei leitete mit der Anzeige gegen 19:00 Uhr umgehend internationale Fahndungsmaßnahmen nach dem grauen Kadjar ein.",https://polizei.brandenburg.de/pressemeldung/renault-gestohlen/5554800,False,,[],[],[]
Geldbörse im Supermarkt gestohlen,08.04.2025,"Bestensee, Dahme-Spreewald","Montagnachmittag
meldete sich eine Frau aus Bestensee bei der Polizei, nachdem ihr in einem Supermarkt das Portemonnaie gestohlen worden war. Die Täter hatten offensichtlich einen kurzen Moment der Ablenkung genutzt und in die Handtasche gegriffen. Die Polizeibeamten unterstützten die Frau umgehend bei der Sperrung der ebenfalls gestohlenen Geldkarte und leiteten Ermittlungen zu den Tätern ein. Die kurze Zeit zwischen dem Diebstahl und der Sperrung der EC-Karte hatten die Diebe aber bereits genutzt, um Bargeld an einem Automaten abzuheben.",https://polizei.brandenburg.de/pressemeldung/geldboerse-im-supermarkt-gestohlen/5554789,False,,[],[],[]
Einbruch in caritative Einrichtung,08.04.2025,"Lübben, Dahme-Spreewald","Dienstagmorgen stellten Mitarbeiter einer caritativen Einrichtung in der Wassergasse fest, dass Einbrecher ihr Unwesen getrieben haben. Die Täter hatten sich hier gewaltsam Zutritt verschafft und Büroräume durchwühlt. Ob etwas gestohlen wurde, ist derzeit Gegenstand der Ermittlungen. Die entstandenen Sachschäden wurden auf rund 1.000 Euro geschätzt.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-caritative-einrichtung/5554794,False,,[],[],[]
Motorrad gestohlen und aufgefunden,08.04.2025,"Guben, Spree-Neiße","Dienstagvormittag meldete ein Besitzer den Diebstahl seines Motorrads aus der Friedrich-Engels-Straße. Eine Stunde später konnte ein Zeuge zwei Männer auf der Grünstraße feststellen, die ebendiese „YAMAHA“ schoben. Als die eingesetzten Polizisten vor Ort waren, stellten sie zwar keine Personen fest, dafür aber das Motorrad und stellten es sicher. Nach den Tätern wird nun ermittelt.",https://polizei.brandenburg.de/pressemeldung/motorrad-gestohlen-und-aufgefunden/5554787,False,,[],[],[]
Blutprobe nach Verkehrskontrolle,08.04.2025,"Lübben, Dahme-Spreewald",Unter dem Einfluss von Amphetaminen war ein AUDI-Fahrer in der Nacht zum Dienstag in Lübben unterwegs. Das hat ein Drogentest im Rahmen einer Verkehrskontrolle gegen 03:45 Uhr ergeben. Zur Überprüfung des Testergebnisses wurde eine Blutprobe veranlasst und dem 23-Jährigen die Weiterfahrt untersagt.,https://polizei.brandenburg.de/pressemeldung/blutprobe-nach-verkehrskontrolle/5554788,False,,[],[],[]
MITSUBISHI gestohlen,08.04.2025,"Guben, Spree-Neiße","Die Besitzerin
eines PKW MITSUBISHI musste am Montagnachmittag feststellen, dass Diebe ihr Auto gestohlen hatten. Die Frau war in einem Supermarkt in der Karl-Marx-Straße einkaufen. Als sie gegen 17:00 Uhr wieder auf den Parkplatz kam, war das Auto weg. Mit der Anzeige leitete die Polizei umgehend internationale Fahndungsmaßnahmen nach dem roten ASX ein.",https://polizei.brandenburg.de/pressemeldung/mitsubishi-gestohlen/5554781,False,,[],[],[]
Fahrräder sichergestellt,08.04.2025,"Spremberg, Spree-Neiße","Montagnacht kontrollierten Polizisten in der Muskauer Straße gegen 23:45 Uhr zwei Fahrradfahrer und stellten dabei die beiden Zweiräder sicher. Das Mountainbike und das E-Bike wiesen Veränderungen auf, die auf einen Diebstahl hinweisen. Da die beiden bereits Polizeibekannten auch keinen schlüssigen Eigentumsnachweis vorweisen konnten, wurden die Fahrräder sichergestellt und Ermittlungen zu den Eigentümern eingeleitet.",https://polizei.brandenburg.de/pressemeldung/fahrraeder-sichergestellt/5554778,False,,[],[],[]
Kabeldiebstahl an Windrädern,08.04.2025,"Perleberg, Prignitz","In einen stillgelegten Windpark drangen bislang unbekannte Täter in der Zeit vom 02.04.2025 bis zum 07.04.2025 ein und entwendeten aus insgesamt fünf Windrädern Kupferkabel im Wert von mehreren 10.000 Euro. Die Kriminaltechnik sicherte Spuren, nun ermittelt die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/kabeldiebstahl-an-windraedern/5554481,False,,[],[],[]
3er-BMW in der Nacht gestohlen,08.04.2025,"Kremmen, Oberhavel","Bislang unbekannten haben in der Nacht zum Dienstag einen Pkw BMW von einem Grundstück in der Berliner Chaussee entwendet. Der Eigentümer stellte den Diebstahl am Morgen gegen 06:00 Uhr fest und informierte daraufhin die Polizei. Nach dem blauen 3er-Kombi im Wert von rund 15.000 Euro wird nun gefahndet. Das Fahrzeug selbst war nicht zugelassen, es waren keine Kennzeichentafeln montiert. Die Ermittlungen wegen des besonders schweren Diebstahls übernimmt die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/3er-bmw-in-der-nacht-gestohlen/5554509,False,,[],[],[]
