Title,Date,Location,Text,URL,SourceFile,RightWingRelated,KeywordMatch,ExtractedDate,ExtractedTime,ExtractedAge,ExtractedGender,ExtractedAction,KeywordExtracted
Bilanz zum Einsatz bei gestrigen Versammlungen,26.11.2024,bezirksübergreifend,"Friedrichshain-Kreuzberg/Mitte
Nr. 2428
Gestern war die Polizei Berlin von 16.30 bis 22.00 Uhr mit rund 400 Einsatzkräften zum Schutz von vier Versammlungen in Kreuzberg und Mitte im Einsatz. Drei Versammlungen, darunter zwei mit Bezug zum Nahostkonflikt sowie eine, die sich gegen Gewalt an Frauen richtete, verliefen nahezu störungsfrei.
Der Aufzug „International day against gender based violence“, der kurz nach 18 Uhr am Oranienplatz startete und laut Anmeldung am Hohenstaufenplatz enden sollte, erreichte in der Spitze eine Zahl von etwa 1.700 Teilnehmenden. Ursprünglich waren 150 Teilnehmende angemeldet. Das Versammlungsgeschehen war durchgehend pro-palästinensisch geprägt.
Beim Verlesen der Auflagen kam es aus einer Gruppe von Teilnehmenden zum Einsatz von Trommeln und Skandieren von Sprechchören, weshalb die verlesenen Auflagen nicht überall aufzunehmen waren. Die in diesem Zuge getätigten Beweissicherungsaufnahmen wurden durch das Blenden mittels Taschenlampen und Handyleuchten sowie durch Hochhalten von Tüchern behindert, weshalb die Auflagen erneut verlesen werden mussten. Im Zuge dessen erfolgten Ausrufe einer verbotenen Parole aus einer Gruppe von Teilnehmenden.
Nachdem sich der Aufzug kurz nach 19 Uhr formierte und sich in Bewegung setzte, wirkten hinter den Transparenten laufende Personen auf die daneben befindlichen Einsatzkräfte ein, die daraufhin Zwang in Form von körperlicher Gewalt durch Schieben und Drücken anwandten. Dabei kam es zu polizeifeindlichen Ausrufen. Während der Versammlung verwies die Polizei über Lautsprecherdurchsagen zudem mehrmals auf die Strafbarkeit von Parolen, die Terrororganisationen zugeordnet werden.
Gegen 19.30 Uhr wandten Einsatzkräfte Zwang in Form von körperlicher Gewalt durch Schieben und Drücken an, nachdem Teilnehmende versucht hatten, Pressevertretende anzugreifen.
Im Bereich der Oranienstraße kam es zu Flaschenwürfen auf Einsatzkräfte. Gleichzeitig wurden terrorverherrlichende Ausrufe getätigt und weitere Kräfte massiv bedrängt, was die Anwendung von Zwang in Form von körperlicher Gewalt durch Schläge und Tritte sowie des Reizstoffsprühgerätes zur Folge hatte. Als Einsatzkräfte auf die Teilnehmenden einwirkten, ihre Tücher nicht über das Gesicht zu ziehen, kam es zu tätlichen Angriffen auf diese.
Zum Schutz einer Gegendemonstrantin wandten Einsatzkräfte gegen 20.15 Uhr Zwang in Form von körperlicher Gewalt durch Schieben und Drücken an und beschränkten wenig später die Freiheit einer Teilnehmenden nach Körperverletzung zum Nachteil eines Pressevertreters.
Weitere Freiheitsbeschränkungen erfolgten aufgrund strafbarer Sprechchöre in arabischer Sprache aus dem hinteren Teil des Aufzuges sowie dem Zeigen des sogenannten Hamas-Dreieckes. In der daran anknüpfenden Maßnahme kam es zur Festnahme eines weiteren Teilnehmenden nach vorangegangenem tätlichen Angriff auf eine Einsatzkraft. Bei dem Wegführen von zwei Festgenommenen wurden drei Einsatzkräfte nach erneuten Flaschenwürfen getroffen. Eine weitere Polizistin wurde gegen 20.40 Uhr tätlich angegriffen und erlitt Schmerzen im Brustbereich. Sie setzte ihren Dienst fort. Ihre Kolleginnen und Kollegen nahmen den Angreifer fest.
Gegen 21 Uhr wurde ein Teil der Einsatzkräfte nach weiteren Flaschenwürfen getroffen. Zudem kam es zum Wurf von Farbeiern auf die Polizistinnen und Polizisten, die mit Anwendung von Zwang in Form von körperlicher Gewalt durch Schieben und Drücken darauf reagierten. Bei einer freiheitsbeschränkenden Maßnahme griffen Teilnehmende gezielt nach der Dienstwaffe und dem Mehrzweckschlagstock der Kräfte, die eine Entwendung unter Zwangsanwendung durch Schieben, Drücken und Treten verhinderten. Aufgrund des heftigen Widerstandes und einer versuchten Gefangenenbefreiung setzten Einsatzkräfte schließlich das Reizstoffsprühgerät ein. Eine Tatverdächtige klagte über nicht näher definierbare Schmerzen. Aus diesem Grund wurde sie durchgehend durch Einsatzkräfte sowie einem polizeieigenen Rettungssanitäter betreut. Die medizinische Erstversorgung der von der Polizei angeforderten Rettungskräfte lehnte sie jedoch vehement ab.
Mit Hinblick auf die zahlreich angefallenen Straftaten sowie des fehlenden Einflusses der Versammlungsleiterin auf die Teilnehmenden, wurde ihr gegen 21.15 Uhr mitgeteilt, dass die Versammlung nicht fortgeführt wird. Gegen 21.30 Uhr beendete sie die Versammlung schließlich selbst.
Wegen besonders schwerem Landfriedensbruch, Landfriedensbruch, tätlichen Angriffs auf und Widerstands gegen Vollstreckungsbeamte, Verwenden von Kennzeichen verfassungswidriger und terroristischer Organisationen, öffentlicher Aufforderung zu Straftaten, Körperverletzung, Gefangenenbefreiung und Beleidigung wurden insgesamt 35 Strafermittlungsverfahren sowie ein Ordnungswidrigkeitsverfahren wegen dem Verstoß gegen das Versammlungsfreiheitsgesetz Berlin eingeleitet. In Summe kam es zu 29 Freiheitsbeschränkungen. Elf Einsatzkräfte wurden verletzt. Sie verblieben alle im Dienst.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1506900.php,berlin_police_results.csv,True,['verfassungswidrig'],26.11.2024,"['22.00', '18', '19', '19.30', '20.15', '20.40', '21', '21.15', '21.30']",[],[],"['angriff', 'treten', 'beleidigung', 'versammlung', 'körperverletzung']",['verfassungswidriger']
An Kopftuch gerissen und fremdenfeindlich beleidigt,27.11.2024,Tempelhof-Schöneberg,"Nr. 2432
Gestern Nachmittag wurden Einsatzkräfte wegen einer Beleidigung mit fremdenfeindlichem Hintergrund nach Tempelhof alarmiert. Nach ersten Erkenntnissen soll ein unbekannter Tatverdächtiger gegen 15.10 Uhr in einer Discounter-Filiale in der Röblingstraße versucht haben, einer 35-jährigen Frau das Kopftuch zu entreißen. Darüber hinaus habe der Unbekannte die Frau mehrfach fremdenfeindlich beleidigt. Als Mitarbeiterinnen und Mitarbeiter des Discounters der Frau zu Hilfe kamen und den Tatverdächtigen des Ladens verwiesen, flüchtete dieser in unbekannte Richtung. Die Frau blieb unverletzt. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1507046.php,berlin_police_results.csv,True,"['islamfeindlichkeit', 'fremdenfeind']",27.11.2024,['15.10'],['35'],"['frau', 'frau', 'frau', 'frau']",['beleidigung'],"['fremdenfeindlich', 'fremdenfeindlichem']"
Mann im Bus angegriffen und fremdenfeindlich beleidigt,28.11.2024,Tempelhof-Schöneberg,"Nr. 2446
Gestern Abend erstattete ein Mann Anzeige und gab an, in Schöneberg beim Aussteigen aus einem BVG-Bus angegriffen worden zu sein. Er sei gegen 18 Uhr am Nollendorfplatz aus einem Bus der Linie 187 ausgestiegen. Dabei habe ihn ein bislang unbekannter Fahrgast fremdenfeindlich beleidigt, angespuckt und auf den Kopf geschlagen. Der Polizeiliche Staatsschutz des Landeskriminalamtes hat die Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1507956.php,berlin_police_results.csv,True,['fremdenfeind'],28.11.2024,['18'],[],"['mann', 'mann']",['schlagen'],['fremdenfeindlich']
Hitlergruß gezeigt – Mann stellt sich selbst,29.11.2024,Marzahn-Hellersdorf,"Nr. 2454
Ein Mann zeigte heute früh in Marzahn den sogenannten Hitlergruß. Gegen 6.45 Uhr zeigte ein alkoholisierter 22-Jähriger an einer Tram-Haltestelle an der Max-Herrmann-Straße in Gegenwart mehrerer Fahrgäste die verbotene Geste und alarmierte anschließend selbst die Polizei zum Ort. Den Einsatzkräften gegenüber wiederholte der 22-Jährige diese mehrfach und gab an, Nationalsozialist zu sein. Eine Atemalkoholprüfung ergab einen Wert von rund 2,6 Promille. Zur Durchführung einer Blutentnahme brachten ihn die Polizisten in einen Polizeigewahrsam, aus dem er später wieder entlassen wurde. Die Ermittlungen wegen des Verdachts des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen übernahm der Polizeiliche Staatsschutz beim Landeskriminalamt.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508455.php,berlin_police_results.csv,True,"['hitlergruß', 'nationalsozial', 'verfassungswidrig']",29.11.2024,['6.45'],"['22', '22']","['mann', 'mann']",[],"['hitlergruß', 'nationalsozialist', 'verfassungswidriger']"
Verdacht der Volksverhetzung,30.11.2024,Lichtenberg,"Nr. 2466
Zu einem Vorfall in der vergangenen Nacht in Lichtenberg hat der Polizeiliche Staatsschutz des Landeskriminalamts Ermittlungen aufgenommen. Gegen 22.15 Uhr fiel auf einem Weihnachtsmarkt an der Landsberger Allee befindlichen Polizeikräften auf, dass von einem Stand ein Lied abgespielt wurde, zu dem eine 26-Jährige aus einer Gruppe heraus einen umgedichteten Text sang. Die Einsatzkräfte nahmen die Personalien der Frau auf und leiteten ein Ermittlungsverfahren wegen des Verdachts der Volksverhetzung ein. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508541.php,berlin_police_results.csv,True,['volksverhetz'],30.11.2024,['22.15'],['26'],['frau'],[],['volksverhetzung']
Öffentlichkeitsfahndung erfolgreich – mutmaßlicher Sexualstraftäter festgenommen,23.01.2025,Mitte,"Nr. 0205
Aufgrund eines Hinweises aus der Bevölkerung nahmen Polizeikräfte in der vergangenen Nacht den mit Fotos gesuchten Mann in Wedding fest. Die weiteren Ermittlungen, auch zu seiner Identität, dauern an.
Ursprungsmeldung Nr. 2487 vom 3. Dezember 2024: Sexualstraftat im Park – Wer erkennt den Mann auf den Fotos?
Mit der Veröffentlichung von Fotos sucht die Polizei Berlin nach einem derzeit unbekannten Mann. Er soll am Sonntag, den 31. März 2024, gegen 8.30 Uhr, versucht haben, eine Frau zu vergewaltigen. Der Tatverdächtige soll die Frau im ÖPNV kennengelernt haben. Am S- und U-Bahnhof Gesundbrunnen sollen beide ausgestiegen und zusammen in den Volkspark Humboldthain gegangen sein. Dort soll der Unbekannte die Frau zu Boden gebracht und gegen ihren Willen versucht haben, sexuelle Handlungen an ihr durchzuführen. Als sich die Frau wehrte, soll er schließlich von ihr abgelassen haben, sodass sie fliehen konnte.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509072.php,berlin_police_results.csv,True,['sexuell'],23.01.2025,['8.30'],[],"['mann', 'mann', 'mann', 'frau', 'frau', 'frau', 'frau']",[],['sexuelle']
Sachbeschädigung mit politischem Hintergrund an Stromverteilerkästen,04.12.2024,Mitte,"Nr. 2493
In Wedding beschmierte gestern Nachmittag ein Senior vier Stromverteilerkästen mit politischen Aufschriften. Gegen 15.30 Uhr alarmierte ein 33-Jähriger die Polizei in die Fehmarner Straße, nachdem er den 78-Jährigen beim Bemalen eines Stromverteilerkastens beobachtet hatte. Der Zeuge zeigte den eingetroffenen Einsatzkräften den Tatverdächtigen, der sich noch mit einem Pinsel an der Hand am Ort befand. Bei seiner Überprüfung gab der Senior an, drei weitere Stromverteilerkästen beschmiert zu haben. Daraufhin stellten die Einsatzkräfte israelfeindliche Aufschriften an allen vier Stromverteilerkästen fest und brachten den 78-Jährigen zur erkennungsdienstlichen Behandlung in ein Polizeigewahrsam, das er anschließend wieder verlassen durfte. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernahm die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509515.php,berlin_police_results.csv,True,['mit politischem hintergrund'],04.12.2024,['15.30'],"['33', '78', '78']",[],[],['mit politischem hintergrund']
Transphobe Beleidigung,06.12.2024,Charlottenburg-Wilmersdorf,"Nr. 2507
Gestern Abend soll eine Frau in Charlottenburg transphob beleidigt worden sein. Nach Angaben der 44-Jährigen wurde sie gegen 21 Uhr in einem Einkaufszentrum in der Tauentzienstraße von drei Personen verfolgt. Als sie das Trio ansprach und fragte, warum sie ihr folgten, soll ein 16-Jähriger aus der Gruppe heraus sie transphob beleidigt und beschimpft haben. Gegenüber den alarmierten Einsatzkräften räumte der Jugendliche zumindest die Beschimpfung ein. Nach Abschluss der polizeilichen Maßnahmen konnten alle anwesenden Personen ihren Weg fortsetzen. Ein Fachkommissariat des Polizeilichen Staatsschutzes des Landeskriminalamts Berlin hat die weiteren Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1510653.php,berlin_police_results.csv,True,['transphob'],06.12.2024,['21'],"['44', '16']","['frau', 'jugendliche']",['beleidigung'],"['transphob', 'transphobe']"
Angriff auf dem Heimweg,09.12.2024,Treptow-Köpenick,"Nr. 2521
Gestern Abend wurde ein Passant auf einen Verletzten in Plänterwald aufmerksam und alarmierte die Einsatzkräfte. Nach ersten Erkenntnissen soll der später Verletzte gegen 23.40 Uhr auf dem Heimweg einen Bus an der Köpenicker Landstraße verlassen haben. Dabei habe er eine syrische Flagge um die Schultern getragen. In Höhe des Dammwegs soll dann ein Wagen angehalten haben, aus dem fünf unbekannte Tatverdächtige an den Mann herangetreten seien. Die Fremden, die nach Angaben des 26-Jährigen libanesisches Arabisch gesprochen haben sollen, hätten den Mann in der Folge geschlagen und getreten, bis dieser das Bewusstsein verloren habe. Nachdem er wieder zu sich gekommen sei, setzte er seinen Weg fort. In Höhe Baumschulenstraße begegnete er dann dem Passanten, der den Notruf alarmierte. Der 26-Jährige wurde mit mehreren Platzwunden im Gesicht sowie einem Hämatom in der Hüftgegend zur ambulanten Behandlung in ein Krankenhaus gebracht. Die weiteren Ermittlungen wegen
    gefährlicher Körperverletzung mit politischem Hintergrund hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1511400.php,berlin_police_results.csv,True,['mit politischem hintergrund'],09.12.2024,['23.40'],"['26', '26']","['mann', 'mann']","['angriff', 'schlagen', 'treten', 'körperverletzung']",['mit politischem hintergrund']
Beleidigung mit politischem Hintergrund,10.12.2024,Mitte,"Nr. 2529
Gestern Abend kam es zu einem Polizeieinsatz in Mitte. Nach ersten Erkenntnissen habe ein 62-Jähriger gegen 13.30 Uhr in der Friedrichstraße einen 53 Jahre alten Mitarbeiter des dortigen Kulturhauses beleidigt. Hierbei schwenkte er eine ukrainische Flagge und spielte Musik über eine Musikbox ab. Alarmierte Einsatzkräfte sprachen dem Tatverdächtigen einen Platzverweis für die Örtlichkeit aus. Er verließ daraufhin den Bereich. Ein Fachkommissariat des Polizeilichen Staatsschutzes des Landeskriminalamts Berlin hat die weiteren Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1511679.php,berlin_police_results.csv,True,['mit politischem hintergrund'],10.12.2024,['13.30'],['62'],[],['beleidigung'],['mit politischem hintergrund']
Mann fremdenfeindlich beleidigt,10.12.2024,Marzahn-Hellersdorf,"Nr. 2533
Die Polizei wurde gestern Abend zu einer Auseinandersetzung nach Marzahn gerufen. Den bisherigen Ermittlungen zufolge zündete ein 28-Jähriger gegen 19.25 Uhr vor einem Haus in der Mehrower Allee mehrere Böller. Daraufhin wurde er von einem 37-Jährigen angesprochen und um Ruhe gebeten. Danach soll sich eine verbale Auseinandersetzung entwickelt haben, bei der der Jüngere den Älteren fremdenfeindlich beleidigt haben soll. Als der Jüngere weggegangen sein soll, habe der Ältere ihn verfolgt, ihn am Kragen gepackt, in den Schwitzkasten genommen und zu Boden gebracht. Dabei soll der Jüngere kurzzeitig keine Luft mehr bekommen haben. Anschließend alarmierte er die Polizei. Die Einsatzkräfte stellten die Personalien von beiden Männern fest und beschlagnahmten zwei verbliebene Böller, da diese keine CE-Kennzeichnung aufwiesen. Die Ermittlungen wegen gefährlicher Körperverletzung, Beleidigung mit fremdenfeindlichem Hintergrund und Verstoßes gegen das Sprengstoffgesetz
    führt der Polizeiliche Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1511732.php,berlin_police_results.csv,True,['fremdenfeind'],10.12.2024,['19.25'],"['28', '37']",['mann'],"['beleidigung', 'körperverletzung']","['fremdenfeindlich', 'fremdenfeindlichem']"
Pöbler nach Hitlergruß im Polizeigewahrsam,11.12.2024,Tempelhof-Schöneberg,"Nr. 2539
Ein Kneipenbesuch in Schöneberg endete für einen Gast in der vergangenen Nacht im Polizeigewahrsam. Das Personal einer Bar in der Kleiststraße sprach den 34-Jährigen gegen 1.30 Uhr an, nachdem sich andere Gäste über dessen aufdringliches und aggressives Verhalten beschwert haben sollen. Daraufhin soll der mutmaßlich alkoholisierte Mann den Hitlergruß gerufen haben. Nach zweimaliger Aufforderung, das Lokal zu verlassen, soll der 34-Jährige schließlich gegangen sein. Alarmierte Einsatzkräfte konnten ihn in der Nähe der Bar ausfindig machen. Eine Atemalkoholkontrolle lehnte er ab. Da er angekündigt hatte, wieder in das Lokal zurückkehren zu wollen, sprachen die Einsatzkräfte ihm einen Platzverweis für die umliegenden Straßen aus. Auch gegenüber den Einsatzkräften zeigte sich der 34-Jährige uneinsichtig. Er wurde festgenommen; dabei leistete er Widerstand. In einem Polizeigewahrsam, in dem er den Rest der Nacht verbringen musste, wurde dem Mann Blut abgenommen.
    Die Ermittlungen wegen Widerstands gegen Vollzugsbeamte und Verwendens von Symbolen verfassungsfeindlicher Organisationen führt der Polizeiliche Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1512209.php,berlin_police_results.csv,True,['hitlergruß'],11.12.2024,['1.30'],"['34', '34', '34']","['mann', 'mann']",[],['hitlergruß']
