Date,ExtractedAction,ExtractedAge,ExtractedDate,ExtractedGender,ExtractedTime,KeywordExtracted,KeywordMatch,Location,RightWingRelated,SourceFile,Text,Title,Topic,URL,standardized_location,latitude,longitude,ollama_extraction
22.09.2024,"['angriff', 'schlagen', 'treten', 'beleidigung', 'versammlung']",[],22.09.2024,[],"['15.30', '15.50', '16.35', '17.25', '18']",['verfassungswidriger'],['verfassungswidrig'],Charlottenburg-Wilmersdorf,True,berlin_police_results.csv,"Nr. 1935
Gestern Nachmittag fand in Charlottenburg eine Versammlung mit Bezug zum Nahostkonflikt statt, die durch die Polizei Berlin mit rund 200 Einsatzkräften betreut wurde.
In der Spitze nahmen an dieser Versammlung zum Thema „Solidarität mit Palästina. Stoppt den Gaza Genozid. Keine Waffen für Israel“ 330 Personen teil. Gegen 15.30 Uhr begann die Versammlung in der Wilmersdorfer Straße Ecke Kantstraße und es wurden die Auflagen in deutscher und arabischer Sprache verlesen. Darüber hinaus erging eine Beschränkung, mit der das Anlegen von Vermummungsutensilien verboten wurde. Der Aufzug setzte sich gegen 15.50 Uhr auf dem Weg zum Breitscheidplatz in Bewegung. In der Folge wurde durch Versammlungsteilnehmende vereinzelt Vermummung angelegt. Nach Ansprache durch den Versammlungsleiter wurden die Vermummungen wieder abgenommen. Gegen 16.35 Uhr ertönten vereinzelt Rufe mit strafrechtlich relevantem Inhalt. Etwa 15 Minuten später soll es im Zuge von Zwangsmaßnahmen durch Schieben und Drücken zu einem tätlichen Angriff auf Einsatzkräfte durch einen Medienvertreter auf Höhe der Kantstraße Ecke Budapester Straße gekommen sein. Im Aufzug
    wurden mehrere Tatverdächtige zu Straftaten aus vergangenen Versammlungen wiedererkannt, bei denen mit Erreichen des Endplatzes freiheitsbeschränkende Maßnahmen durchgeführt wurden. Eine Medienvertreterin soll durch Versammlungsteilnehmende an ihrer Arbeit behindert worden sein, indem ihre Kameralinse verdeckt wurde. Gegen 17.25 Uhr ging die Versammlung zu Ende.
Im Zuge von Überprüfungen von Personengruppen, die sich nach Ende der Versammlung noch im Bereich Breitscheidplatz/Kantstraße aufhielten, kam es zu Würfen von am dortigen Mahnmal „Goldener Riss“ abgestellten Grabkerzen auf Polizeieinsatzkräfte.
Gegen 18 Uhr wurden Einsatzkräfte auf einen Jungen aufmerksam, der zuvor offenbar ohne Begleitung an der Versammlung teilgenommen hatte. Aufgrund der noch andauernden polizeilichen Maßnahmen im Nachgang der Versammlung wurde der Elfjährige zu seinem eigenen Schutz in Obhut genommen. Sein Vater wurde benachrichtigt, der ihn circa 90 Minuten später abholte.
Eine Personengruppe von etwa 70 Personen entfernte sich nach Ende der Versammlung in Richtung U-Bahnhof Kurfürstendamm und wurde durch die Polizei begleitet. Diese Gruppe stieg am U-Bahnhof Berliner Straße in einen Zug der U7 in Fahrtrichtung Rudow um. Im Zug wurden Sprechchöre in arabischer Sprache skandiert und der Zug daraufhin am U-Bahnhof Yorckstraße an der Weiterfahrt gehindert, um die Identitäten der Personen festzustellen. Die Personen wurden dazu zum Verlassen des Zuges aufgefordert; es kam zur Anwendung von unmittelbarem Zwang durch Schieben und Drücken. Im Zuge der weiteren polizeilichen Maßnahmen wurden zwei Polizeieinsatzkräfte geschlagen und getreten.
Insgesamt erfolgten bei 79 Personen freiheitsbeschränkende Maßnahmen. Es wurden 85 Strafanzeigen wegen Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen, tätlichen Angriffs auf Vollstreckungsbeamte, Beleidigung, schweren Landfriedensbruchs, Nötigung und Sachbeschädigung aufgenommen. Drei Polizeieinsatzkräfte erlitten Verletzungen, konnten ihren Dienst aber weiter fortsetzen.",Bilanz zu einer Versammlung im Zusammenhang mit dem Nahostkonflikt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1487377.php,nan,52.4952138,13.2984612,nan
24.09.2024,['beleidigung'],"['31', '42']",24.09.2024,['mann'],['18.20'],"['fremdenfeindlichem', 'fremdenfeindlich', 'fremdenfeindlichen']",['fremdenfeindlich'],Treptow-Köpenick,True,berlin_police_results.csv,"Nr. 1944
Gestern Abend kam es in Köpenick zu einer fremdenfeindlichen Beleidigung. Nach bisherigen Erkenntnissen war eine 31-Jährige gegen 18.20 Uhr mit ihren Kindern in der Straße Alt-Köpenick unterwegs, als sie von einem unbekannten Mann fremdenfeindlich beleidigt wurde. Ein 42-Jähriger sprach den Tatverdächtigen daraufhin auf sein Verhalten an, woraufhin ihm der Unbekannte vor die Füße spuckte und dann flüchtete. Die Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",Beleidigung mit fremdenfeindlichem Hintergrund,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1487768.php,"Straße Alt-Köpenick, Köpenick, Treptow-Köpenick",52.4970398,13.4559976,"Straße Alt-Köpenick, Köpenick, Treptow-Köpenick"
27.09.2024,"['angriff', 'versammlung']",[],27.09.2024,[],"['21', '18.30', '20.15', '20.30']",['verfassungswidriger'],['verfassungswidrig'],Mitte,True,berlin_police_results.csv,"Nr. 1966
Mit rund 140 Einsatzkräften betreute die Polizei Berlin gestern Abend in Tiergarten eine Versammlung mit Bezug zum andauernden Nahostkonflikt.
„Gegen den Israelischen Genozid-Apparat in Gaza und Libanon“ war das Thema der Kundgebung auf dem Potsdamer Platz, die von 18 bis 21 Uhr stattfinden sollte. Noch vor ihrem Beginn, der aufgrund von technischen Problemen der Veranstalter um eine halbe Stunde verschoben wurde, erfolgte die Festnahme eines 21 Jahre alten Mannes, der zweifelsfrei als Tatverdächtiger zu einem tätlichen Angriff auf Vollstreckungsbeamte bei einer Versammlung Ende Juni identifiziert werden konnte. Ihm wurde die Teilnahme an der bevorstehenden Kundgebung untersagt.
Die Kundgebung startete um 18.30 Uhr mit 170 Teilnehmenden und wuchs in der Spitze auf 250 Teilnehmende an. In ihrem Verlauf kam es trotz Auflagen und Beschränkungen zu Ausrufen mit strafrechtlich relevantem Inhalt, die wiederum Freiheitsbeschränkungen nach sich zogen. Auch im Falle eines Flaschenwurfs, der eine Polizeikraft treffen sollte, wurde ein tatverdächtiger Versammlungsteilnehmer festgenommen. Verletzt wurde bei dieser Aktion niemand.
Nachdem bereits gegen 20.15 Uhr einzelne Teilnehmerinnen und Teilnehmer die Versammlung verließen, versuchten die Verbliebenen, einen Aufzug auf der Fahrbahn des Potsdamer Platzes zu formieren und den Kundgebungsort in Richtung Bahnhof Potsdamer Platz geschlossen zu verlassen. Dies wurde durch Einsatzkräfte unterbunden und über Lautsprecherdurchsagen darauf hingewiesen, dass der Abstrom lediglich einzeln oder in Kleingruppen stattfinden könne. Weil die Stimmung unter den Teilnehmenden zunehmend emotionaler wurde und die Versammlungsleiterin keinen sichtbaren Einfluss auf die Teilnehmenden hatte, wurde die Kundgebung gegen 20.30 Uhr durch den Polizeiführer beendet.
Es folgten weitere anlassbezogene Festnahmen, unter anderem wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen und des tätlichen Angriffs. Zudem wurde ein Bus der Linie M 41 gestoppt, weil ehemalige Versammlungsteilnehmende in diesem strafbare Parolen skandierten. Die Ermittlungen dazu sowie zu den insgesamt zwölf eingeleiteten Strafermittlungsverfahren, die im Rahmen der Kundgebung eingeleitet wurden, dauern an. Alle 14 Personen, die zwischenzeitlich in ihrer Freiheit beschränkt wurden, konnten ihre Wege nach erfolgter Identitätsfeststellung fortsetzen. Im Rahmen der Kundgebung wurden zwei Einsatzkräfte verletzt. Beide konnten im Dienst bleiben.",Bilanz einer vorzeitig beendeten Kundgebung mit Bezug zum Nahostkonflikt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1489260.php,"Potsdamer Platz, Berlin, Mitte",52.5098014,13.3755898,"Potsdamer Platz, Berlin, Mitte"
29.09.2024,"['schlagen', 'treten', 'beleidigung', 'körperverletzung']","['64', '64', '27']",29.09.2024,"['mann', 'mann', 'mann', 'mann']",['7.15'],"['rassistisch', 'rassistischer']",['rassistisch'],Marzahn-Hellersdorf,True,berlin_police_results.csv,"Nr. 1986
Die Besatzung eines Funkwagens wurde gestern Morgen zu einem verletzten Mann in Marzahn alarmiert. Nach dem bisherigen Ermittlungsstand war der 64-Jährige gegen 7.15 Uhr an der Marzahner Promenade aus einer Straßenbahn ausgestiegen. Wie er den Beamten schilderte, habe er den Bereich der Haltestelle verlassen wollen, als ihm ein Mann entgegengekommen sei und ihn daran gehindert habe, an ihm vorbeizulaufen. Dann habe ihn der Mann getreten und ihm ins Gesicht geschlagen, wodurch er zu Boden gegangen sei. Anschließend soll der Angreifer die Tasche, die der 64-Jährige mit sich führte, weggetreten haben. Ein Zeuge bestätigte die Schilderungen des Mannes, der außerdem angab, während der körperlichen Attacke aufgrund seiner Hautfarbe und Herkunft von dem Angreifer beleidigt worden zu sein. Der Mann zog sich Hautabschürfungen am Knie zu und klagte über Schmerzen am Rumpf und im Gesicht. Eine ärztliche Behandlung lehnte er ab. Der 27-jährige Angreifer wurde nach der
    Feststellung seiner Personalien am Ort aus den polizeilichen Maßnahmen entlassen. Die Ermittlungen wegen rassistischer Beleidigung und Körperverletzung führt der Polizeiliche Staatsschutz des Landeskriminalamtes.",Geschlagen und rassistisch beleidigt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1489569.php,"Marzahner Promenade, Marzahn-Hellersdorf",52.5432758,13.5497556,"Marzahner Promenade, Marzahn-Hellersdorf"
30.09.2024,"['schlagen', 'beleidigung', 'körperverletzung']","['25', '67', '25', '67']",30.09.2024,[],['7.25'],['rassistisch'],['rassistisch'],Steglitz-Zehlendorf,True,berlin_police_results.csv,"Nr. 1993
Ein Patient schlug und beleidigte heute Morgen einen Pfleger in Zehlendorf. Den bisherigen Ermittlungen zufolge betrat der 25-jährige Krankenpfleger gegen 7.25 Uhr ein Zimmer eines Krankenhauses an der Walterhöferstraße, um dort einen 67-jährigen Patienten zu pflegen. Dieser soll ihn ob seiner Hautfarbe zunächst rassistisch beleidigt und anschließend in den Unterleib geschlagen haben. Der 25-Jährige konnte seinen Dienst nicht fortsetzen. Alarmierte Einsatzkräfte belehrten den 67-Jährigen rechtlich und stellten dessen Identität fest. Er muss sich nun wegen des Verdachts der Körperverletzung und Beleidigung verantworten. Die Ermittlungen dazu führt der Polizeiliche Staatsschutz beim Landeskriminalamt.",Pfleger rassistisch beleidigt und geschlagen,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1490020.php,"Walterhöferstraße, Steglitz-Zehlendorf",52.4218154,13.2527243,"Walterhöferstraße, Steglitz-Zehlendorf"
17.10.2024,"['schlagen', 'treten']","['41', '41', '41']",17.10.2024,"['frau', 'frau']",[],"['homophoben', 'homophob']",['homophobie'],Treptow-Köpenick,True,berlin_police_results.csv,"Nr. 2111
Die Polizei Berlin bittet um Mithilfe bei der Suche nach drei unbekannten Tatverdächtigen. Die Männer sollen in der Nacht vom 1. Oktober 2024 auf den 2. Oktober 2024 die 41-Jährige in der Kirchstraße homophob beleidigt, zu Boden gebracht und auf sie eingetreten haben. Während des Geschehens wurde der Frau darüber hinaus das Portemonnaie entwendet. Sie erlitt teilweise irreversible Verletzungen an der Oberlippe und den Zähnen sowie diverse Hämatome am Oberkörper und Rücken.
Fragen der Kriminalpolizei:
Wer hat die Tat beobachtet und kann hierzu Auskunft geben?
Wer kann weiterreichende, sachdienliche Angaben machen?
Wer hat nach dem 2. Oktober 2024 ein Portemonnaie in der Altstadt Köpenick gefunden und bis zum 4. Oktober 2024 in den Briefkasten der Besitzerin geworfen?
Hinweise nimmt das Landeskriminalamt Berlin im Bayernring 44 in Tempelhof unter der Telefonnummer (030) 4664–953528 oder per
E-Mail
, über die Internetwache Berlin sowie über jede andere Polizeidienststelle entgegen.
Erstmeldung Nr. 2013 vom 3. Oktober 2024: Homophob beleidigt, geschlagen und ausgeraubt
Gestern Vormittag erstattete eine 41-Jährige wegen eines schweren Raubes sowie eines homophoben Übergriffs in Köpenick Anzeige. Nach ersten Erkenntnissen soll die Frau in der Nacht zum vergangenen Mittwoch gegen 2 Uhr auf der Kirchstraße aus einer dreiköpfigen Männergruppe heraus homophob beleidigt, geschubst, getreten und geschlagen worden sein. Anschließend seien die Männer in unbekannte Richtung geflüchtet. Die 41-Jährige stellte nach dem Übergriff das Fehlen ihres Portemonnaies fest. Sie erlitt Schmerzen im Bereich des Kopfes und des Rumpfes, die sie ärztlich behandeln ließ. Die weiteren Ermittlungen hat ein Fachkommissariat der Polizeidirektion 3 (Ost) übernommen.",Homophob beleidigt geschlagen und getreten - Zeuginnen und Zeugen gesucht,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1490958.php,"Kirchstraße, Treptow-Köpenick",52.4468628,13.5760318,"Kirchstraße, Treptow-Köpenick"
05.10.2024,"['beleidigung', 'versammlung']",['40'],05.10.2024,['mann'],"['16.30', '21']",['verfassungswidriger'],['verfassungswidrig'],Mitte,True,berlin_police_results.csv,"Nr. 2024
Mit rund 400 Einsatzkräften gewährleistete die Polizei die Versammlungsfreiheit anlässlich mehrerer Versammlungen im Kontext des Nahostkonfliktes.
Zwischen 16.30 Uhr und 21 Uhr versammelten sich auf dem Alexanderplatz zu drei verschiedenen Versammlungen Menschen im unteren dreistelligen Bereich.
Zu einer Kundgebung mit dem Motto „Stoppt den Krieg“ versammelten sich in der Spitze circa 100 Menschen. Diese sowie eine Versammlung in der Nähe mit dem Motto „Mahnwache für Gaza“, zu der sich in der Spitze rund 60 Menschen sammelten, verliefen überwiegend störungsfrei.
Während der Kundgebung mit dem Motto „Stoppt den Krieg“ riefen die Teilnehmenden wiederholt israelfeindliche bzw. Israel diffamierende Ausrufe, sodass zunächst die Versammlungsleitung aufgefordert wurde, auf die Teilnehmerinnen und Teilnehmer mäßigend einzuwirken. Schließlich wurden diese Ausrufe beschränkt, womit sie einen Verstoß gegen das Versammlungsfreiheitsgesetz Berlin bedeuteten. Darüber hinaus stellten die Einsatzkräfte fest, dass Redebeiträge gezielt von minderjährigen Kindern gehalten wurden. Dies wurde den Erkenntnissen zufolge gezielt von der Versammlungsleitung ermöglicht. In diesem Zusammenhang stellten die Einsatzkräfte die Identitäten einer Mutter und ihres elfjährigen Kindes fest und leiteten dazu ein Strafermittlungsverfahren wegen des Verdachts der Verletzung der Fürsorge- und Erziehungspflicht gegen die 40-Jährige ein.
Im Verlauf der Versammlung mit dem Motto „Mahnwache für Gaza“ mussten die Einsatzkräfte einen Mann kurzfristig in Gewahrsam nehmen, der vorher öffentlich Papierfahnen des Staates Israel zerriss.
Eine Kundgebung mit dem Motto „Solidarität mit Israel und der IDF“ verlief friedlich und störungsfrei.
Insgesamt mussten die Einsatzkräfte zehn freiheitsbeschränkende Maßnahmen durchführen. Dazu wurden Strafermittlungsverfahren unter anderem wegen des Verdachts der Beleidigung sowie des Verdachts des Verwendens von Kennzeichen verfassungswidriger und terroristischer Organisationen.",Bilanz einer Versammlungslage zum Nahostkonflikt,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1491183.php,"Alexanderplatz, Mitte",52.5219814,13.4136358,"Alexanderplatz, Mitte"
08.10.2024,[],[],08.10.2024,[],['14'],['volksverhetzung'],['volksverhetzung'],Mitte,True,berlin_police_results.csv,"Nr. 2045
Zwei Männer riefen gestern Mittag in Mitte lautstark Parolen. Nach bisherigen Erkenntnissen bemerkte ein Mitarbeiter einer Sicherheitsfirma gegen 14 Uhr zwei Männer am Bebelplatz, die dort laut volksverhetzende Parolen riefen. Aufgrund einer Kunstinstallation mit dem Titel “Platz der Hamas Geiseln” hielten sich dort viele Besucherinnen und Besucher auf, die die skandierten Äußerungen deutlich wahrnahmen. Der Zeuge sprach die sich in der Nähe befindlichen Einsatzkräfte an und schilderte ihnen den Sachverhalt. Die 23 und 35 Jahre alten Männer wurden Unter den Linden Ecke Charlottenstraße festgenommen und nach Identitätsfeststellungen am Ort entlassen. Die Ermittlungen wegen Volksverhetzung führt der Polizeiliche Staatsschutz des Landeskriminalamts Berlin.",Volksverhetzende Parolen gerufen,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1491732.php,"Bebelplatz, Mitte",52.5164872,13.3938262,"Bebelplatz, Mitte"
10.10.2024,[],"['30', '27', '27', '30']",10.10.2024,[],['7.35'],['rassistisch'],['rassistisch'],Tempelhof-Schöneberg,True,berlin_police_results.csv,"Nr. 2065
Am heutigen Morgen kam es in Schöneberg zu einer Auseinandersetzung zwischen zwei Männern. Gegen 7.35 Uhr gerieten ein 30-Jähriger und ein 27-Jähriger auf dem U-Bahnhof Yorckstraße miteinander in Streit. Nach einer kurzen körperlichen Auseinandersetzung soll der 27-Jährige den 30-Jährigen aufgrund seiner Hautfarbe rassistisch beleidigt haben. Ein außer Dienst befindlicher Polizeibeamter konnte die beiden voneinander trennen und bis zum Eintreffen der alarmierten Einsatzkräfte des zuständigen Polizeiabschnitts festhalten. Beide Männer erlitten bei der Auseinandersetzung Verletzungen am Kopf. Alarmierte Rettungskräfte versorgten die beiden am Ort. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernahm die weiteren Ermittlungen.",Rassistisch beleidigt und angegriffen,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1492951.php,"Yorckstraße, Schöneberg, Tempelhof-Schöneberg",52.4933117,13.3679047,"Yorckstraße, Schöneberg, Tempelhof-Schöneberg"
20.10.2024,"['angriff', 'versammlung', 'körperverletzung']","['30', '27', '30']",20.10.2024,[],"['15.15', '16', '16.20', '19', '20.50', '16.30']",['verfassungswidriger'],['verfassungswidrig'],Marzahn-Hellersdorf,True,berlin_police_results.csv,"Nr. 2130
Die Polizei Berlin schützte gestern Nachmittag bis in die Abendstunden hinein zwei Versammlungen in Marzahn mit rund 280 Einsatzkräften. Ein Aufzug hatte das Thema „Gegen Linkspropaganda und Lügen der Antifa“ und der andere „Patriarchat sterben lassen – Antifaschisten kämpfen“.
Die Versammlung mit dem Thema „Gegen Linkspropaganda und Lügen der Antifa“ startete gegen 15.15 Uhr mit ca. 100 Teilnehmenden am Otto-Rosenberg-Platz. Der Aufzug erreichte gegen 16 Uhr störungsfrei den Bereich des Antreteplatzes der Versammlung „Patriarchat sterben lassen – Antifaschisten kämpfen“. Um ein Aufeinandertreffen der unterschiedlichen Versammlungsteilnehmenden zu verhindern wurde der Aufzug durch Einsatzkräfte vorübergehend gestoppt. Anschließend folgte er mit 100 Metern der anderen Versammlung. In der Nähe des Aufzugs kam es zu einer Körperverletzung zum Nachteil einer Pressevertreterin durch eine Versammlungsteilnehmerin. Es wurden mehrere Strafermittlungsverfahren, unter anderem wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen und Verstößen gegen das Waffengesetz, eingeleitet. Der Aufzug war gegen 19.50 mit noch gut 50 Teilnehmenden, nachdem er den Endplatz Liebensteiner Straße/Mehrower Allee erreicht hatte, beendet.
    Einsatzkräfte der Polizei unterbanden einen Abstrom der ehemaligen Teilnehmenden in Richtung des Endplatzes der Versammlung „Patriarchat sterben lassen – Antifaschisten kämpfen“ in der Mehrower Alle.
Die Versammlung „Patriarchat sterben lassen – Antifaschisten kämpfen“ begann mit gut 1.000 Personen gegen 16.20 Uhr in der Raoul-Wallenberg-Straße. Im Verlauf des Aufzuges kam es zu mehreren Zwischenkundgebungen und zum Abbrennen von Nebeltöpfen und Pyrotechnik. Gegen 19 Uhr wurde der Endplatz am S-Bahnhof Mehrower Allee mit 1.300 Personen erreicht. Die Versammlung war gegen 20.50 Uhr mit noch 17 Teilnehmenden beendet.
Besondere Vorkommnisse
Währende der Abstromphase kam es am S-Bahnhof Mehrower Allee zu einer gefährlichen Körperverletzung. Zwei ehemalige Teilnehmer des Aufzuges „Gegen Linkspropaganda und Lügen der Antifa“ im Alter von 27 und 30 Jahren sollen aus einer 10-köpfigen schwarz gekleideten, vermummten Personengruppe durch Schläge und Tritte angegriffen worden sein. Der 30-Jährige klagte über Schmerzen im Oberkörper, der 27-Jährige erlitt eine Platzwunde an der Lippe. Des Weiteren soll dem 30-Jährigen sein Smartphone entwendet worden sein. Beide Männer lehnten eine medizinische Behandlung ab. Die weiteren Ermittlungen wegen gefährlicher Körperverletzung und Landfriedensbruchs führt der Staatsschutz des Landeskriminalamts.
Gestern Nachmittag kam es auf dem Großraumparkplatz am Helene-Weigel-Platz in Marzahn zu einer versuchten Brandstiftung an einem Pkw. Gegen 16.30 Uhr bemerkten eine Teilnehmerin der Versammlung „Gegen Linkspropaganda und Lügen der Antifa“ und weitere Zeugen an ihrem Wagen eingeschlagene Scheiben und angezündeten Grillkohleanzünder auf den Fahrzeugreifen, den sie selbstständig löschen konnten. Nach derzeitigem Ermittlungsstand wird von einer vorsätzlichen Brandstiftung mit politischer Tatmotivation ausgegangen. Der Staatsschutz des Landeskriminalamts hat die weiteren Ermittlungen übernommen.
Insgesamt kam es bei beiden Versammlungen zu 39 freiheitsbeschränkenden Maßnahmen und 11 eingeleiteten Strafverfahren, unter anderem wegen des Verdachts des Widerstands und tätlichen Angriffs gegen Vollstreckungsbeamte, der Verwendung von Kennzeichen verfassungswidriger und terroristischer Organisationen, der gefährlichen Körperverletzung, des Verstoßes gegen das Waffengesetz, der Sachbeschädigung und der versuchten Brandstiftung und des Missbrauchs von Notrufen.",Betreuung von zwei Versammlungen in Marzahn - Bilanzmeldung,,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1495748.php,"Otto-Rosenberg-Platz, Marzahn-Hellersdorf",52.5510167,13.5465021,"Otto-Rosenberg-Platz, Marzahn-Hellersdorf"
